day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
32.0,0.08761122518822724,4.707848730142194,27.030730532834124,46.358474001210126,225.07101459482135,0.6430600416994895,11.538461538461538,12.181521580161029,12.652074650683675,0.46715539778144044,0.003397672741207129,25.0,0.48726086320644113,0.506082986027347
34.0,0.09308692676249145,4.9689120847132875,28.44589687459386,48.90629046344662,237.55183066493942,0.678719516185541,11.538461538461538,12.21718105464708,12.746342589066817,0.5251394255383417,0.004022108881394664,25.0,0.4886872421858832,0.5098537035626727
36.0,0.09856262833675565,5.224094350281883,29.818908891942908,51.393607522500304,249.75148590245894,0.7135756740070254,11.538461538461538,12.252037212468563,12.842618195406482,0.5858737825792384,0.0047072003586802235,25.0,0.49008148849874256,0.5137047278162593
38.0,0.10403832991101986,5.473093499041877,31.148303992399068,53.817483507042816,261.65554107862556,0.7475872602246443,11.538461538461538,12.286048798686183,12.940742722430022,0.6492413498673725,0.005452573876466772,25.0,0.49144195194744733,0.5176297088972008
40.0,0.10951403148528405,5.715614821380694,32.43266667176483,56.17505183117679,273.24990683005586,0.7807140195144451,11.538461538461538,12.319175557975983,13.040555915576974,0.7151230551872811,0.006257302413709353,25.0,0.49276702231903935,0.5216222366230789
42.0,0.11498973305954825,5.9513712746907474,33.67063032478308,58.463524387262154,284.520860334581,0.8129167438130884,11.538461538461538,12.351378282274627,13.141896169530064,0.7833979798764883,0.0071199073789489946,25.0,0.4940551312909851,0.5256758467812026
44.0,0.12046543463381246,6.180083823106398,34.860878993835335,60.680194845857216,295.4550615532601,0.8441573187236001,11.538461538461538,12.382618857185138,13.244600690775325,0.8539434687717757,0.008038364818411187,25.0,0.4953047542874055,0.529784027631013
46.0,0.12594113620807665,6.401481767764337,36.002149053736154,62.822441858869134,306.03956901934123,0.8743987686266891,11.538461538461538,12.412860307088227,13.348505665923497,0.9266352432087948,0.009010115626474881,25.0,0.4965144122835291,0.5339402266369399
48.0,0.13141683778234087,6.615303067196471,37.09323083074933,64.88773216212228,316.26185515548053,0.9036053004442299,11.538461538461538,12.442066838905768,13.453446435500217,1.001347516911141,0.010032079683307887,25.0,0.49768267355623075,0.5381378574200086
50.0,0.13689253935660506,6.821294647476124,38.132970154025514,66.87362357367263,326.1098211010923,0.9317423460031208,11.538461538461538,12.47020388446466,13.559257672888108,1.0779531146024706,0.01110067382097793,25.0,0.49880815537858636,0.5423703069155243
52.0,0.14236824093086928,7.019212701750459,39.1202698377379,68.77776788431935,335.5718110322794,0.9587766029493695,11.538461538461538,12.497238141410907,13.665773568079938,1.1563235931728861,0.012211833496145177,25.0,0.4998895256564363,0.5466309427231976
54.0,0.14784394250513347,7.208822978804614,40.05409109227038,70.59791363689224,344.63662595739595,0.9846760741639882,11.538461538461538,12.523137612625526,13.772828015879037,1.2363293652287664,0.01336103802474624,25.0,0.500925504505021,0.5509131206351615
56.0,0.15331964407939766,7.389901060316003,40.933454862894244,72.33190879102608,353.29353697191385,1.0094101056340394,11.538461538461538,12.547871644095578,13.88025480816066,1.317839824852991,0.014543339212090499,25.0,0.501914865763823,0.5552101923264263
58.0,0.15879534565366188,7.562232626470623,41.75744309445121,73.97770327026703,361.5322979569048,1.0329494227340137,11.538461538461538,12.571410961195552,13.987887829787262,1.4007234754010256,0.01575339319068338,25.0,0.502856438447822,0.5595155131914905
60.0,0.16427104722792607,7.725613709627025,42.525199920645804,75.53335138849748,369.34315770610954,1.0552661648745985,11.538461538461538,12.593727703336137,14.095561257750553,1.4848480591563855,0.01698549525802933,25.0,0.5037491081334455,0.5638224503100221
62.0,0.1697467488021903,7.8798509357276725,43.23593277663571,76.99701415280649,376.71687146723866,1.0763339184778244,11.538461538461538,12.614795456939362,14.203109763094918,1.570080688667761,0.018233617487794354,25.0,0.5045918182775745,0.5681243905237967
64.0,0.17522245037645448,8.024761753171987,43.88891343369699,78.36696144008084,383.64471188384687,1.0961277482395624,11.538461538461538,12.6345892867011,14.310368715160024,1.656287979588767,0.01949144887015666,25.0,0.505383571468044,0.572414748606401
66.0,0.1806981519507187,8.160174648880187,44.48347895483031,79.64157404474024,390.11847932482976,1.1146242266423707,11.538461538461538,12.65308576510391,14.417174387665185,1.7433361848402105,0.020752437721064238,25.0,0.5061234306041564,0.5766869755066074
68.0,0.1861738535249829,8.285929351292184,45.01903257026516,80.81934559519313,396.1305115893166,1.1318014616837615,11.538461538461538,12.6702630001453,14.523364166144718,1.8310913299138618,0.02200983608555618,25.0,0.506810520005812,0.5809345666457887
70.0,0.19164955509924708,8.40187702006129,45.495044471911164,81.89888433674481,401.67369297547356,1.147639122787067,11.538461538461538,12.686100661248606,14.628776756232162,1.9194193491361684,0.023256745847388204,25.0,0.5074440264499442,0.5851510702492865
72.0,0.1971252566735113,8.507880422218188,45.91105252589901,82.8789147788477,406.74146270248326,1.1621184648642378,11.538461538461538,12.700580003325776,14.733252392281456,2.008186222709666,0.024486166246013776,25.0,0.508023200133031,0.5893300956912583
74.0,0.2026009582477755,8.60381409459669,46.26666290244788,83.75827920474386,411.32782267573253,1.175222350502093,11.538461538461538,12.713683888963631,14.836633045805923,2.097258114349709,0.025691042492584384,25.0,0.5085473555585452,0.593465321832237
76.0,0.2080766598220397,8.689564492329028,46.56155062239179,84.53593904171349,415.4273445860179,1.1869352702457652,11.538461538461538,12.725396808707304,14.938762633210406,2.1865015093339975,0.02686431516910545,25.0,0.5090158723482922,0.5975505053284162
78.0,0.2135523613963039,8.765030123234931,46.79546001979352,85.21097609030708,419.03517633436655,1.1972433609553328,11.538461538461538,12.735704899416872,15.039487222288619,2.275783352782481,0.02799897008926632,25.0,0.5094281959766749,0.6015794888915448
80.0,0.2190280629705681,8.830121667945408,46.96820512017152,85.78259361110668,422.1470477748681,1.2061344222139088,11.538461538461538,12.744595960675447,15.138655236956719,2.364971187985481,0.029088088295790664,25.0,0.5097838384270179,0.6055462094782688
82.0,0.2245037645448323,8.884762085619077,47.079669933963565,86.2501172677297,424.75927576872,1.2135979307677711,11.538461538461538,12.752059469229309,15.236117659695251,2.4539332945984906,0.030124895867451255,25.0,0.5100823787691724,0.60944470638781
84.0,0.2299794661190965,8.92888670512592,47.12980866494834,86.6129959249597,426.86876854350504,1.2196250529814427,11.538461538461538,12.75808659144298,15.331728231174825,2.5425388265226707,0.031102813209173307,25.0,0.5103234636577192,0.613269129246993
